Player,Nation,Nation_code,Pos,Pos_group,Age,Playing Time 90s,weighted_score_norm2,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes xG,Per 90 Minutes npxG,Per 90 Minutes xAG,PrgC_p90,PrgP_p90,PrgR_p90,CrdY_p90,CrdR_p90
John Brooks,us USA,USA,DF,DEF,30.0,17.1,11.63502923976608,0.12,0.0,0.15,0.15,0.01,0.29239766081871343,3.567251461988304,0.05847953216374269,0.3508771929824561,0.05847953216374269
Maxime Estève,fr FRA,FRA,DF,DEF,21.0,14.5,11.606206896551726,0.0,0.0,0.02,0.02,0.0,1.0344827586206897,2.7586206896551726,0.20689655172413793,0.41379310344827586,0.0
Dan Burn,eng ENG,ENG,DF,DEF,31.0,30.3,11.545115511551154,0.07,0.07,0.1,0.1,0.04,0.46204620462046203,2.4752475247524752,0.8250825082508251,0.132013201320132,0.0
Murillo,br BRA,BRA,DF,DEF,21.0,31.0,11.518064516129032,0.0,0.06,0.06,0.06,0.04,0.7096774193548387,2.870967741935484,0.22580645161290322,0.16129032258064516,0.0
Copete,es ESP,ESP,DF,DEF,23.0,14.8,11.43108108108108,0.07,0.07,0.04,0.04,0.05,0.2027027027027027,3.513513513513513,0.13513513513513511,0.47297297297297297,0.0
Ibrahim Sulemana,gh GHA,GHA,MF,MID,20.0,14.9,11.396711409395973,0.13,0.0,0.05,0.05,0.01,1.006711409395973,1.8120805369127517,0.9395973154362416,0.2684563758389262,0.0
Unai Núñez,es ESP,ESP,DF,DEF,26.0,31.1,11.3740192926045,0.03,0.0,0.05,0.05,0.02,0.3215434083601286,3.408360128617363,0.06430868167202572,0.12861736334405144,0.0
Max Kilman,eng ENG,ENG,DF,DEF,26.0,38.0,11.364210526315789,0.05,0.0,0.05,0.05,0.04,0.5789473684210527,3.0789473684210527,0.13157894736842105,0.18421052631578946,0.0
Max Kilman,eng ENG,ENG,DF,DEF,26.0,38.0,11.364210526315789,0.05,0.0,0.05,0.05,0.04,0.5789473684210527,3.0789473684210527,0.13157894736842105,0.18421052631578946,0.0
Manuel Gulde,de GER,GER,DF,DEF,32.0,22.7,11.343480176211454,0.04,0.0,0.05,0.05,0.01,0.4405286343612335,3.2599118942731278,0.13215859030837004,0.22026431718061676,0.04405286343612335
Juan Jesus,br BRA,BRA,DF,DEF,32.0,23.5,11.31148936170213,0.04,0.0,0.06,0.06,0.01,0.2553191489361702,3.4893617021276597,0.0851063829787234,0.2978723404255319,0.0
Maxime Estève,fr FRA,FRA,DF,DEF,21.0,11.1,11.230900900900902,0.09,0.09,0.02,0.02,0.02,0.7207207207207208,2.0720720720720722,0.9009009009009009,0.1801801801801802,0.0
Samuel Gigot,fr FRA,FRA,DF,DEF,29.0,19.2,11.193333333333333,0.16,0.0,0.12,0.12,0.04,0.5208333333333334,2.8125,0.4166666666666667,0.36458333333333337,0.052083333333333336
Aitor Paredes,es ESP,ESP,DF,DEF,23.0,30.0,11.156666666666666,0.03,0.0,0.04,0.04,0.01,0.2,3.566666666666667,0.03333333333333333,0.3,0.03333333333333333
Loïc Bade,fr FRA,FRA,DF,DEF,23.0,25.3,11.069090909090908,0.0,0.04,0.04,0.04,0.02,0.5928853754940712,3.0039525691699605,0.11857707509881422,0.1976284584980237,0.039525691699604744
Fali,es ESP,ESP,DF,DEF,29.0,28.3,11.054734982332157,0.0,0.0,0.03,0.03,0.0,0.5653710247349824,2.897526501766784,0.35335689045936397,0.42402826855123676,0.0
Toti Gomes,pt POR,POR,DF,DEF,24.0,30.8,11.041818181818181,0.03,0.1,0.05,0.05,0.04,0.7142857142857143,2.564935064935065,0.35714285714285715,0.22727272727272727,0.0
Toti Gomes,pt POR,POR,DF,DEF,24.0,30.8,11.041818181818181,0.03,0.1,0.05,0.05,0.04,0.7142857142857143,2.564935064935065,0.35714285714285715,0.22727272727272727,0.0
Martin Erlic,hr CRO,CRO,DF,DEF,25.0,29.1,11.022199312714777,0.03,0.0,0.03,0.03,0.0,0.6529209621993127,2.6804123711340204,0.37800687285223367,0.1718213058419244,0.0
Axel Witsel,be BEL,BEL,DF,DEF,34.0,30.9,11.016148867313916,0.06,0.0,0.03,0.03,0.01,0.5501618122977346,2.8802588996763756,0.25889967637540456,0.16181229773462785,0.0
Rani Khedira,de GER,GER,MF,MID,29.0,14.9,10.962483221476509,0.0,0.0,0.03,0.03,0.01,0.40268456375838924,2.348993288590604,1.006711409395973,0.33557046979865773,0.06711409395973154
Florian Lejeune,fr FRA,FRA,DF,DEF,32.0,37.0,10.918648648648649,0.08,0.03,0.09,0.09,0.02,0.40540540540540543,3.081081081081081,0.10810810810810811,0.13513513513513514,0.0
Jon Pacheco,es ESP,ESP,DF,DEF,22.0,17.0,10.907058823529411,0.06,0.06,0.06,0.06,0.01,0.5294117647058824,3.1176470588235294,0.058823529411764705,0.47058823529411764,0.0
Youssef En-Nesyri,ma MAR,MAR,FW,FWD,26.0,28.6,10.8970979020979,0.56,0.07,0.38,0.35,0.04,0.5944055944055944,0.5944055944055944,2.832167832167832,0.13986013986013984,0.0
Gleison Bremer,br BRA,BRA,DF,DEF,26.0,35.9,10.836378830083568,0.08,0.0,0.04,0.04,0.01,0.19498607242339833,3.3426183844011144,0.11142061281337048,0.25069637883008355,0.0
Benoît Badiashile,fr FRA,FRA,DF,DEF,22.0,14.9,10.628456375838926,0.0,0.07,0.02,0.02,0.1,0.20134228187919462,3.087248322147651,0.20134228187919462,0.20134228187919462,0.0
Robin Knoche,de GER,GER,DF,DEF,31.0,21.3,10.62643192488263,0.05,0.0,0.06,0.02,0.01,0.09389671361502347,3.333333333333333,0.09389671361502347,0.046948356807511735,0.0
Jannik Müller,de GER,GER,"DF,MF",MID,29.0,12.6,10.625555555555556,0.0,0.0,0.02,0.02,0.01,0.6349206349206349,2.4603174603174605,0.5555555555555556,0.39682539682539686,0.0
Nicolas Pallois,fr FRA,FRA,DF,DEF,35.0,17.7,10.5654802259887,0.0,0.06,0.01,0.01,0.02,0.33898305084745767,3.1073446327683616,0.11299435028248588,0.2824858757062147,0.0
Niklas Stark,de GER,GER,DF,DEF,28.0,12.1,10.520578512396693,0.17,0.0,0.02,0.02,0.0,0.4132231404958678,3.0578512396694215,0.08264462809917356,0.3305785123966942,0.0
Moussa Niakhate,sn SEN,SEN,DF,DEF,27.0,16.2,10.52037037037037,0.06,0.0,0.07,0.07,0.01,0.8024691358024691,2.4074074074074074,0.3703703703703704,0.308641975308642,0.0617283950617284
Antonio Rüdiger,de GER,GER,DF,DEF,30.0,30.1,10.492225913621263,0.03,0.0,0.05,0.05,0.04,0.5647840531561461,2.9235880398671097,0.03322259136212624,0.23255813953488372,0.0
Rafa Marín,es ESP,ESP,DF,DEF,21.0,27.1,10.45590405904059,0.0,0.0,0.03,0.03,0.01,0.4797047970479705,2.8413284132841325,0.22140221402214022,0.22140221402214022,0.0
Nathaniel Adjei,gh GHA,GHA,DF,DEF,20.0,13.8,10.339855072463767,0.0,0.0,0.03,0.03,0.01,0.7246376811594203,2.463768115942029,0.2898550724637681,0.14492753623188406,0.0
Jamaal Lascelles,eng ENG,ENG,DF,DEF,29.0,12.0,10.326666666666666,0.08,0.0,0.06,0.06,0.01,0.6666666666666666,2.5833333333333335,0.25,0.3333333333333333,0.0
Sergio Ramos,es ESP,ESP,DF,DEF,37.0,28.0,10.287142857142857,0.11,0.0,0.07,0.07,0.0,0.39285714285714285,2.892857142857143,0.17857142857142858,0.25,0.03571428571428571
Fikayo Tomori,eng ENG,ENG,DF,DEF,25.0,23.6,10.265254237288136,0.17,0.0,0.16,0.16,0.01,0.6779661016949152,2.669491525423729,0.0847457627118644,0.3389830508474576,0.0423728813559322
Maxence Lacroix,fr FRA,FRA,DF,DEF,23.0,26.2,10.205496183206108,0.15,0.04,0.03,0.03,0.03,0.19083969465648856,3.0152671755725193,0.19083969465648856,0.19083969465648856,0.11450381679389313
Sepp van den Berg,nl NED,NED,DF,DEF,21.0,31.5,10.2,0.1,0.0,0.08,0.08,0.01,0.2222222222222222,3.015873015873016,0.19047619047619047,0.2857142857142857,0.0
Sam Beukema,nl NED,NED,DF,DEF,24.0,28.3,10.073321554770319,0.04,0.04,0.07,0.07,0.03,0.4946996466431095,2.685512367491166,0.17667844522968199,0.21201413427561838,0.0353356890459364
Lennard Maloney,us USA,USA,MF,MID,23.0,25.4,10.025669291338582,0.04,0.04,0.03,0.03,0.04,0.11811023622047245,2.440944881889764,0.6692913385826772,0.03937007874015748,0.0
Danilho Doekhi,nl NED,NED,DF,DEF,25.0,24.0,9.816666666666666,0.08,0.0,0.05,0.05,0.01,0.2916666666666667,2.7083333333333335,0.25,0.08333333333333333,0.0
David López,es ESP,ESP,DF,DEF,33.0,21.8,9.704541284403668,0.14,0.0,0.1,0.09,0.01,0.6880733944954128,2.477064220183486,0.04587155963302752,0.18348623853211007,0.0
Ko Itakura,jp JPN,JPN,"DF,MF",MID,26.0,17.7,9.682542372881356,0.17,0.0,0.08,0.08,0.01,0.7909604519774012,2.0338983050847457,0.3954802259887006,0.5084745762711864,0.0
Christoph Klarer,at AUT,AUT,DF,DEF,23.0,26.2,9.644809160305343,0.08,0.08,0.05,0.05,0.04,0.3435114503816794,2.4427480916030535,0.41984732824427484,0.3435114503816794,0.0
Vinicius Souza,br BRA,BRA,MF,MID,24.0,29.6,9.555675675675676,0.03,0.0,0.02,0.02,0.01,0.23648648648648649,2.22972972972973,0.7094594594594594,0.10135135135135134,0.0
Diego Carlos,br BRA,BRA,DF,DEF,30.0,20.2,9.406930693069306,0.0,0.0,0.1,0.1,0.0,0.19801980198019803,2.9207920792079207,0.04950495049504951,0.19801980198019803,0.0
Julien Laporte,fr FRA,FRA,DF,DEF,29.0,20.2,9.346930693069307,0.0,0.0,0.04,0.04,0.0,0.24752475247524752,2.7722772277227725,0.1485148514851485,0.19801980198019803,0.0
Julian Chabot,de GER,GER,DF,DEF,25.0,30.0,9.336666666666666,0.0,0.0,0.05,0.05,0.01,0.5666666666666667,2.3666666666666667,0.26666666666666666,0.3,0.03333333333333333
Juan Brandáriz,es ESP,ESP,DF,DEF,24.0,27.0,9.294074074074073,0.0,0.04,0.04,0.04,0.05,0.4074074074074074,2.5185185185185186,0.14814814814814814,0.14814814814814814,0.0
Raúl Albiol,es ESP,ESP,DF,DEF,37.0,22.6,9.20654867256637,0.0,0.04,0.02,0.02,0.04,0.35398230088495575,2.743362831858407,0.0,0.2654867256637168,0.0
Duje Ćaleta-Car,hr CRO,CRO,DF,DEF,26.0,22.1,9.079276018099547,0.0,0.0,0.02,0.02,0.05,0.2262443438914027,2.760180995475113,0.04524886877828054,0.09049773755656108,0.04524886877828054
Édgar González,es ESP,ESP,"DF,MF",MID,26.0,28.0,9.044285714285714,0.07,0.0,0.08,0.08,0.01,0.21428571428571427,2.5714285714285716,0.21428571428571427,0.25,0.03571428571428571
Ignasi Miquel,es ESP,ESP,DF,DEF,30.0,33.2,9.005180722891566,0.03,0.03,0.04,0.04,0.04,0.24096385542168672,2.5,0.24096385542168672,0.1506024096385542,0.0
César Montes,mx MEX,MEX,DF,DEF,26.0,19.9,9.004723618090452,0.0,0.0,0.04,0.04,0.01,0.35175879396984927,2.613065326633166,0.10050251256281408,0.2512562814070352,0.0
Eray Cömert,ch SUI,SUI,DF,DEF,25.0,22.2,8.968828828828828,0.09,0.0,0.03,0.03,0.01,0.3153153153153153,2.5675675675675675,0.13513513513513514,0.22522522522522523,0.0
Christoph Zimmermann,de GER,GER,DF,DEF,30.0,13.6,8.917058823529413,0.0,0.0,0.02,0.02,0.0,0.5147058823529412,2.5,0.07352941176470588,0.36764705882352944,0.0
Catena,es ESP,ESP,DF,DEF,28.0,28.2,8.90063829787234,0.04,0.11,0.05,0.05,0.04,0.1773049645390071,2.7304964539007095,0.03546099290780142,0.28368794326241137,0.03546099290780142
Stefan de Vrij,nl NED,NED,DF,DEF,31.0,17.6,8.823181818181817,0.06,0.0,0.03,0.03,0.02,0.3409090909090909,2.443181818181818,0.11363636363636363,0.0,0.0
Nathan Zeze,fr FRA,FRA,DF,DEF,18.0,11.4,8.626491228070174,0.0,0.0,0.03,0.03,0.0,0.08771929824561403,2.631578947368421,0.17543859649122806,0.08771929824561403,0.0
Kevin Vogt,de GER,GER,DF,DEF,31.0,14.7,8.435374149659863,0.0,0.0,0.0,0.0,0.0,0.06802721088435375,2.7891156462585034,0.06802721088435375,0.3401360544217687,0.0
Cristhian Mosquera,co COL,COL,DF,DEF,19.0,34.2,8.29485380116959,0.0,0.0,0.02,0.02,0.0,0.4093567251461988,2.251461988304093,0.11695906432748537,0.05847953216374269,0.0
Sebastiaan Bornauw,be BEL,BEL,DF,DEF,24.0,15.9,8.286100628930818,0.0,0.0,0.05,0.05,0.03,0.12578616352201258,2.5786163522012577,0.12578616352201258,0.31446540880503143,0.0
Sven Botman,nl NED,NED,DF,DEF,23.0,15.3,8.282418300653596,0.13,0.13,0.04,0.04,0.07,0.0,2.287581699346405,0.32679738562091504,0.13071895424836602,0.0
Raúl Torrente,es ESP,ESP,DF,DEF,21.0,13.9,8.199496402877697,0.0,0.0,0.01,0.01,0.03,0.28776978417266186,2.3741007194244603,0.14388489208633093,0.28776978417266186,0.0
Ruan,br BRA,BRA,DF,DEF,24.0,16.8,8.026666666666666,0.0,0.0,0.03,0.03,0.04,0.47619047619047616,1.9642857142857142,0.35714285714285715,0.41666666666666663,0.05952380952380952
Leny Yoro,fr FRA,FRA,DF,DEF,17.0,29.7,7.9314478114478115,0.07,0.0,0.05,0.05,0.0,0.26936026936026936,2.28956228956229,0.10101010101010101,0.16835016835016836,0.0
Moritz Jenz,de GER,GER,DF,DEF,24.0,19.4,7.923505154639177,0.0,0.05,0.02,0.02,0.01,0.10309278350515465,2.4226804123711343,0.2061855670103093,0.3608247422680413,0.051546391752577324
Jack Robinson,eng ENG,ENG,DF,DEF,29.0,32.1,7.8423987538940825,0.03,0.03,0.04,0.04,0.04,0.24922118380062305,1.9626168224299065,0.43613707165109034,0.3115264797507788,0.0
Marco Friedl,at AUT,AUT,DF,DEF,25.0,24.4,7.795901639344263,0.04,0.0,0.01,0.01,0.0,0.1639344262295082,2.418032786885246,0.0819672131147541,0.24590163934426232,0.0
Gerzino Nyamsi,fr FRA,FRA,DF,DEF,26.0,12.1,7.653305785123967,0.0,0.0,0.03,0.03,0.01,0.24793388429752067,2.066115702479339,0.24793388429752067,0.08264462809917356,0.0
Teden Mengi,eng ENG,ENG,DF,DEF,21.0,27.4,7.634744525547445,0.04,0.0,0.02,0.02,0.01,0.5474452554744526,1.9708029197080292,0.03649635036496351,0.10948905109489052,0.0
Willy Boly,ci CIV,CIV,DF,DEF,32.0,16.0,7.5625,0.13,0.06,0.09,0.09,0.08,0.25,2.0,0.1875,0.1875,0.0625
Jordan Beyer,de GER,GER,DF,DEF,23.0,13.7,7.446277372262774,0.0,0.07,0.04,0.04,0.02,0.6569343065693432,1.8248175182481752,0.07299270072992702,0.43795620437956206,0.0
Abdul Mumin,gh GHA,GHA,DF,DEF,25.0,18.8,7.430425531914895,0.05,0.0,0.02,0.02,0.01,0.3191489361702127,2.021276595744681,0.2127659574468085,0.26595744680851063,0.05319148936170213
Jarrad Branthwaite,eng ENG,ENG,DF,DEF,21.0,34.6,7.078612716763005,0.09,0.0,0.05,0.05,0.03,0.057803468208092484,2.138728323699422,0.17341040462427745,0.23121387283236994,0.0
Marvin Friedrich,de GER,GER,DF,DEF,27.0,17.4,6.889080459770115,0.0,0.0,0.03,0.03,0.01,0.1149425287356322,1.9540229885057472,0.2298850574712644,0.0574712643678161,0.0
Auston Trusty,us USA,USA,DF,DEF,24.0,28.6,6.768321678321678,0.0,0.0,0.01,0.01,0.04,0.34965034965034963,1.3986013986013985,0.5244755244755245,0.13986013986013984,0.0
Gabriel Paulista,br BRA,BRA,DF,DEF,32.0,15.5,6.749677419354838,0.0,0.0,0.02,0.02,0.01,0.12903225806451613,2.129032258064516,0.12903225806451613,0.3870967741935484,0.06451612903225806
Germán Pezzella,ar ARG,ARG,DF,DEF,32.0,30.7,6.732377850162867,0.03,0.0,0.07,0.07,0.01,0.16286644951140067,2.0846905537459284,0.03257328990228013,0.22801302931596093,0.0
Craig Dawson,eng ENG,ENG,DF,DEF,33.0,24.5,6.626530612244897,0.04,0.04,0.06,0.06,0.06,0.04081632653061224,2.0,0.16326530612244897,0.2857142857142857,0.0
Craig Dawson,eng ENG,ENG,DF,DEF,33.0,24.5,6.626530612244897,0.04,0.04,0.06,0.06,0.06,0.04081632653061224,2.0,0.16326530612244897,0.2857142857142857,0.0
Yerry Mina,co COL,COL,DF,DEF,28.0,13.5,6.590370370370371,0.15,0.0,0.1,0.04,0.0,0.2962962962962963,1.7037037037037037,0.2222222222222222,0.2962962962962963,0.0
Christopher Jullien,fr FRA,FRA,DF,DEF,30.0,13.7,6.573357664233577,0.07,0.0,0.08,0.08,0.0,0.07299270072992702,1.8978102189781023,0.29197080291970806,0.36496350364963503,0.0
Pablo Marí,es ESP,ESP,DF,DEF,29.0,29.1,6.490481099656358,0.0,0.0,0.01,0.01,0.01,0.06872852233676975,2.1305841924398625,0.034364261168384876,0.24054982817869414,0.0
Florent Ogier,fr FRA,FRA,DF,DEF,34.0,10.5,6.364761904761906,0.1,0.1,0.06,0.06,0.05,0.38095238095238093,1.619047619047619,0.0,0.09523809523809523,0.0
Etienne Youte Kinkoue,fr FRA,FRA,DF,DEF,21.0,21.6,6.362592592592592,0.0,0.0,0.02,0.02,0.0,0.5555555555555555,1.4351851851851851,0.13888888888888887,0.046296296296296294,0.0
Jorge Herrando,es ESP,ESP,DF,DEF,22.0,18.3,6.314863387978141,0.0,0.05,0.02,0.02,0.01,0.16393442622950818,1.9125683060109289,0.0546448087431694,0.2185792349726776,0.0
Abdel Abqar,ma MAR,MAR,DF,DEF,24.0,25.7,6.304591439688715,0.0,0.0,0.02,0.02,0.01,0.27237354085603116,1.906614785992218,0.038910505836575876,0.38910505836575876,0.0
Federico Fazio,ar ARG,ARG,DF,DEF,36.0,15.1,6.014039735099338,0.07,0.0,0.03,0.03,0.01,0.13245033112582782,1.7880794701986755,0.13245033112582782,0.19867549668874174,0.06622516556291391
Chris Richards,us USA,USA,"DF,MF",MID,23.0,23.3,5.985236051502146,0.04,0.04,0.03,0.03,0.02,0.04291845493562232,1.8454935622317596,0.04291845493562232,0.12875536480686695,0.0
Kurt Zouma,fr FRA,FRA,DF,DEF,28.0,31.5,5.894285714285714,0.1,0.0,0.06,0.06,0.01,0.2222222222222222,1.6825396825396826,0.031746031746031744,0.09523809523809523,0.0
Miguel Ángel Rubio,es ESP,ESP,DF,DEF,25.0,17.3,5.890346820809249,0.06,0.0,0.05,0.05,0.0,0.40462427745664736,1.560693641618497,0.057803468208092484,0.2890173410404624,0.0
José María Giménez,uy URU,URU,DF,DEF,28.0,14.7,5.608231292517007,0.0,0.0,0.03,0.03,0.0,0.1360544217687075,1.7687074829931975,0.06802721088435375,0.3401360544217687,0.0
Andreas Hanche-Olsen,no NOR,NOR,DF,DEF,26.0,11.0,5.15,0.09,0.0,0.06,0.06,0.0,0.09090909090909091,1.7272727272727273,0.0,0.45454545454545453,0.0
Chadi Riad,ma MAR,MAR,DF,DEF,20.0,24.0,4.883333333333333,0.0,0.0,0.03,0.03,0.01,0.16666666666666666,1.4166666666666667,0.041666666666666664,0.041666666666666664,0.0
Benedikt Gimber,de GER,GER,DF,DEF,26.0,22.5,4.413333333333333,0.04,0.04,0.06,0.06,0.05,0.13333333333333333,1.1111111111111112,0.26666666666666666,0.4,0.0
Ismaël Traoré,ci CIV,CIV,DF,DEF,36.0,24.7,4.178582995951417,0.08,0.0,0.03,0.03,0.01,0.04048582995951417,1.2955465587044535,0.04048582995951417,0.08097165991902834,0.0
Aridane Hernández,es ESP,ESP,DF,DEF,34.0,18.8,3.211489361702127,0.0,0.0,0.02,0.02,0.0,0.0,1.1170212765957446,0.0,0.15957446808510636,0.0
Janis Blaswich,de GER,GER,GK,GK,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
Guillermo Ochoa,mx MEX,MEX,GK,GK,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benoît Costil,fr FRA,FRA,GK,GK,36.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,pt POR,POR,GK,GK,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0
Iñaki Peña,es ESP,ESP,GK,GK,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Atubolu,de GER,GER,GK,GK,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
Jeremías Ledesma,ar ARG,ARG,GK,GK,30.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philipp Köhn,ch SUI,SUI,GK,GK,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Musso,ar ARG,ARG,GK,GK,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Schwäbe,de GER,GER,GK,GK,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0
Jason Steele,eng ENG,ENG,GK,GK,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Mandanda,fr FRA,FRA,GK,GK,38.0,34.0,-0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.029411764705882353,0.0
Yehvann Diouf,fr FRA,FRA,GK,GK,23.0,34.0,-0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.029411764705882353,0.0
Kevin Müller,de GER,GER,GK,GK,32.0,34.0,-0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0
Oliver Baumann,de GER,GER,GK,GK,33.0,34.0,-0.029411764705882353,0.0,0.03,0.0,0.0,0.01,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0
Yann Sommer,ch SUI,SUI,GK,GK,34.0,34.0,-0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0
Yvon Mvogo,ch SUI,SUI,GK,GK,29.0,34.0,-0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0
José Sá,pt POR,POR,GK,GK,30.0,33.7,-0.029673590504451036,0.0,0.03,0.0,0.0,0.0,0.0,0.029673590504451036,0.0,0.029673590504451036,0.0
José Sá,pt POR,POR,GK,GK,30.0,33.7,-0.029673590504451036,0.0,0.03,0.0,0.0,0.0,0.0,0.029673590504451036,0.0,0.029673590504451036,0.0
Lucas Chevalier,fr FRA,FRA,GK,GK,21.0,33.0,-0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0
Luís Maximiano,pt POR,POR,GK,GK,24.0,33.0,-0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
Pau López,es ESP,ESP,GK,GK,28.0,32.7,-0.030581039755351678,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.030581039755351678,0.0
Benjamin Lecomte,fr FRA,FRA,GK,GK,32.0,30.0,-0.03333333333333333,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.03333333333333333,0.0
Alphonse Areola,fr FRA,FRA,GK,GK,30.0,30.0,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0
Alexander Nübel,de GER,GER,GK,GK,26.0,30.0,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0
Alisson,br BRA,BRA,GK,GK,30.0,28.0,-0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.03571428571428571,0.0
Gregor Kobel,ch SUI,SUI,GK,GK,25.0,26.3,-0.03802281368821293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802281368821293,0.0
Ørjan Nyland,no NOR,NOR,GK,GK,32.0,24.0,-0.041666666666666664,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0
Rui Patrício,pt POR,POR,GK,GK,35.0,23.0,-0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
Manuel Neuer,de GER,GER,GK,GK,37.0,22.8,-0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.3508771929824561,0.0,0.043859649122807015,0.0
Sam Johnstone,eng ENG,ENG,GK,GK,30.0,20.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
Paulo Gazzaniga,ar ARG,ARG,GK,GK,31.0,38.0,-0.05263157894736842,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.05263157894736842,0.0
Unai Simón,es ESP,ESP,GK,GK,26.0,35.4,-0.05649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05649717514124294,0.0
Arthur Desmas,fr FRA,FRA,GK,GK,29.0,33.0,-0.06060606060606061,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06060606060606061,0.0
David Raya,es ESP,ESP,GK,GK,27.0,32.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0
Matz Sels,be BEL,BEL,GK,GK,31.0,16.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
Kevin Trapp,de GER,GER,GK,GK,33.0,32.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0625,0.0
Sergio Herrera,es ESP,ESP,GK,GK,30.0,31.9,-0.06269592476489029,0.0,0.0,0.0,0.0,0.0,0.0,0.031347962382445145,0.0,0.06269592476489029,0.0
Marcel Schuhen,de GER,GER,GK,GK,30.0,31.0,-0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.06451612903225806,0.0
Alaa Bellaarouch,ma MAR,MAR,GK,GK,21.0,15.0,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
Nick Pope,eng ENG,ENG,GK,GK,31.0,14.9,-0.06711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711409395973154,0.0
André Ferreira,pt POR,POR,GK,GK,27.0,14.9,-0.06711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711409395973154,0.0
Wes Foderingham,eng ENG,ENG,GK,GK,32.0,29.4,-0.06802721088435375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06802721088435375,0.0
Mike Maignan,fr FRA,FRA,GK,GK,28.0,29.0,-0.06896551724137931,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655
James Trafford,eng ENG,ENG,GK,GK,20.0,28.0,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0
Alban Lafont,fr FRA,FRA,GK,GK,24.0,27.7,-0.07220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.10830324909747292,0.0,0.07220216606498195,0.0
